PRDID,LOCID,CURRID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZNETTO2REVENUE
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2021-08-31,530.4
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2021-10-31,561.6
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2021-12-31,140.4
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-02-28,294.0
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-04-30,1161.3
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-05-31,871.15
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-06-30,927.0
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-07-31,1404.0
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-08-31,1872.0
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-09-30,444.6
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-10-31,1025.23
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0317,1004,1010,01,2022-12-31,84.54
719095,99999999_Dummy,EUR,01,ZZ0317,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0317,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2021-07-31,234.4
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2021-08-31,546.8
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2021-10-31,117.2
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2021-11-30,468.8
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-01-31,130.73
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-03-31,256.6
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-04-30,256.6
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-05-31,384.9
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-07-31,326.4
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-09-30,326.4
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-10-31,137.6
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0418,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0418,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0418,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0418,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2021-06-30,287.8
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2021-08-31,143.9
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2021-10-31,152.4
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2022-02-28,275.91
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2022-03-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2022-07-31,172.1
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0429,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2021-02-28,1455.28
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2021-03-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2021-06-30,658.5
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2021-08-31,1936.2
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2022-02-28,2117.51
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2022-09-30,990.6
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0430,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0443,1004,1010,01,2022-10-31,15.0
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-04-30,239.6
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-05-31,239.6
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-06-30,239.6
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-07-31,496.6
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-08-31,-39.6
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-09-30,251.6
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-02-28,141.7
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-04-30,283.4
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-05-31,552.63
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-06-30,150.4
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-07-31,451.2
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-08-31,451.2
719095,99999999_Dummy,EUR,01,ZZ0468,1004,1010,01,2022-10-31,300.8
719095,99999999_Dummy,EUR,01,ZZ0468,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0488,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0497,1004,1010,01,2021-03-31,269.29
719095,99999999_Dummy,EUR,01,ZZ0497,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0497,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2021-04-30,116.9
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2021-06-30,122.7
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2021-11-30,122.7
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2022-10-31,142.4
719095,99999999_Dummy,EUR,01,ZZ0502,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0502,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0529,1004,1010,01,2021-01-31,110.7
719095,99999999_Dummy,EUR,01,ZZ0529,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0529,1004,1010,01,2021-08-31,141.3
719095,99999999_Dummy,EUR,01,ZZ0529,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0529,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-01-31,877.2
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-02-28,548.25
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-03-31,95.14
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-07-31,232.32
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-08-31,262.3
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-09-30,266.75
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-10-31,-10.13
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-11-30,143.4
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-01-31,143.4
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-02-28,383.55
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-03-31,294.95
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-04-30,-8.18
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-05-31,289.5
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-06-30,477.9
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-07-31,-30.0
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-08-31,288.6
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-09-30,436.69
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-10-31,-29.4
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-11-30,-5.8
719095,99999999_Dummy,EUR,01,ZZ0550,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0550,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-01-31,1615.42
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-02-28,2370.8
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-04-30,120.36
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-05-31,-25.73
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-06-30,737.4
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-08-31,1197.0
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-09-30,532.0
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-10-31,281.6
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-11-30,-44.11
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2021-12-31,-9.35
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2022-01-31,1724.65
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2022-02-28,250.74
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2022-05-31,964.5
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2022-08-31,-62.82
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2022-11-30,39.05
719095,99999999_Dummy,EUR,01,ZZ0551,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0551,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0551,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0551,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0551,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0551,99999999_Dummy,1010,01,2023-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0573,9002,1000,01,2021-03-31,177.86
719095,99999999_Dummy,EUR,01,ZZ0573,9002,1000,01,2021-06-30,278.26
719095,99999999_Dummy,EUR,01,ZZ0573,9002,1000,01,2022-04-30,417.04
719095,99999999_Dummy,EUR,01,ZZ0573,9002,1000,01,2022-05-31,75.82
719095,99999999_Dummy,EUR,01,ZZ0573,9002,1000,01,2022-07-31,105.12
719095,99999999_Dummy,EUR,01,ZZ0573,9002,1000,01,2022-08-31,205.57
719095,99999999_Dummy,EUR,01,ZZ0573,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0573,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0573,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-05-31,405.9
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-06-30,-5.5
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-07-31,142.1
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-08-31,255.57
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-09-30,142.1
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-11-30,-10.6
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2022-02-28,423.63
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2022-05-31,156.9
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2022-07-31,332.8
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2022-11-30,166.4
719095,99999999_Dummy,EUR,01,ZZ0709,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0709,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0709,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-02-28,2792.2
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-03-31,121.4
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-09-30,127.5
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-11-30,405.0
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-02-28,875.96
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-04-30,287.2
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-05-31,574.4
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-06-30,914.4
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-07-31,-278.4
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-08-31,304.8
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-09-30,152.4
719095,99999999_Dummy,EUR,01,ZZ0728,1004,1010,01,2022-11-30,152.4
719095,99999999_Dummy,EUR,01,ZZ0728,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0728,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0730,1004,1010,01,2022-01-31,143.4
719095,99999999_Dummy,EUR,01,ZZ0730,1004,1010,01,2022-08-31,173.8
719095,99999999_Dummy,EUR,01,ZZ0730,1004,1010,01,2022-11-30,-16.7
719095,99999999_Dummy,EUR,01,ZZ0730,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0735,1004,1010,01,2021-03-31,113.7
719095,99999999_Dummy,EUR,01,ZZ0735,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0735,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0735,1004,1010,01,2022-08-31,285.2
719095,99999999_Dummy,EUR,01,ZZ0735,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-02-28,214.71
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-04-30,126.3
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-05-31,126.3
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-07-31,124.56
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-08-31,261.18
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-09-30,265.2
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2021-10-31,140.4
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2022-02-28,749.7
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2022-04-30,-42.37
719095,99999999_Dummy,EUR,01,ZZ0752,1004,1010,01,2022-11-30,-30.5
719095,99999999_Dummy,EUR,01,ZZ0752,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0814,1004,1010,01,2021-05-31,836.4
719095,99999999_Dummy,EUR,01,ZZ0814,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0814,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0814,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0820,1004,1010,01,2021-04-30,138.9
719095,99999999_Dummy,EUR,01,ZZ0820,1004,1010,01,2021-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0820,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0820,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0820,1004,1010,01,2022-06-30,171.5
719095,99999999_Dummy,EUR,01,ZZ0820,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-02-28,536.77
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-03-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-05-31,252.6
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-06-30,265.2
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-07-31,392.75
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-08-31,530.4
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-09-30,264.2
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-10-31,130.6
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-11-30,276.95
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2021-12-31,124.25
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-04-30,294.0
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-05-31,580.65
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-07-31,312.0
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-08-31,624.0
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-09-30,599.36
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-10-31,-20.51
719095,99999999_Dummy,EUR,01,ZZ0825,1004,1010,01,2022-12-31,312.0
719095,99999999_Dummy,EUR,01,ZZ0825,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0825,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2021-02-28,692.06
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2021-03-31,355.45
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2021-04-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2021-06-30,142.5
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2022-07-31,335.2
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2022-10-31,318.44
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2022-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,1004,1010,01,2022-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,99999999_Dummy,1010,01,2023-11-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0839,99999999_Dummy,1010,01,2023-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-01-31,375.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-02-28,1597.69
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-03-31,-12.91
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-04-30,1515.6
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-05-31,2125.4
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-06-30,2114.22
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-07-31,1984.87
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-08-31,1989.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-09-30,1176.57
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-10-31,1099.8
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-11-30,-17.98
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2021-12-31,357.15
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-01-31,140.4
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-02-28,2998.8
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-03-31,441.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-04-30,283.61
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-05-31,417.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-06-30,581.18
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-07-31,2184.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-08-31,1187.5
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-09-30,1872.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-10-31,1225.18
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-11-30,468.0
719095,99999999_Dummy,EUR,01,ZZ0841,1004,1010,01,2022-12-31,156.0
719095,99999999_Dummy,EUR,01,ZZ0841,99999999_Dummy,1010,01,2023-06-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0841,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-02-28,644.13
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-04-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-06-30,265.2
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-07-31,127.18
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-08-31,132.6
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-09-30,397.8
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-10-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2021-12-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-01-31,374.85
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-05-31,418.95
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-06-30,468.0
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-07-31,-8.75
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-08-31,156.0
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-09-30,148.2
719095,99999999_Dummy,EUR,01,ZZ0845,1004,1010,01,2022-12-31,-7.37
719095,99999999_Dummy,EUR,01,ZZ0845,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0845,99999999_Dummy,1010,01,2023-09-30,0.0
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-01-31,322.06
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-04-30,117.8
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-05-31,353.4
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-06-30,118.7
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-07-31,237.4
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-08-31,364.3
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2021-09-30,237.4
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-02-28,812.17
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-04-30,-2.05
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-05-31,-1.03
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-08-31,156.0
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-09-30,312.0
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-10-31,-31.85
719095,99999999_Dummy,EUR,01,ZZ0861,1004,1010,01,2022-11-30,156.0
719095,99999999_Dummy,EUR,01,ZZ0861,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-03-31,23.86
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-04-30,143.17
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-06-30,47.72
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-07-31,95.45
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-09-30,25.3
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2021-11-30,75.9
719095,99999999_Dummy,EUR,01,ZZ0978,4000,1000,01,2022-03-31,112.25
719095,99999999_Dummy,EUR,01,ZZ2476,99999999_Dummy,1010,01,2023-05-31,0.0
719095,99999999_Dummy,EUR,01,ZZ2476,99999999_Dummy,1010,01,2023-07-31,0.0
719095,99999999_Dummy,EUR,01,ZZ2524,9002,1000,01,2021-01-31,39.99
719095,99999999_Dummy,EUR,01,ZZ2524,9002,1000,01,2021-03-31,106.63
719095,99999999_Dummy,EUR,01,ZZ2524,9002,1000,01,2021-04-30,164.38
719095,99999999_Dummy,EUR,01,ZZ2524,9002,1000,01,2021-05-31,331.0
