PRDID,LOCID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZACTUALSALES
719099,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-07-31,0.0
719099,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-08-31,9.352
719099,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-09-30,0.0
719099,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-10-31,9.352
719099,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-11-30,18.704
719099,99999999_Dummy,01,ZZ0709,1004,1010,01,2022-12-31,0.0
719099,99999999_Dummy,01,ZZ0709,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ0709,99999999_Dummy,1010,01,2023-09-30,0.0
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-01-31,9.352
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-02-28,411.488
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-06-30,0.0
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-07-31,9.352
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-08-31,18.704
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-09-30,37.408
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-10-31,18.704
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-11-30,18.704
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2021-12-31,18.704
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-02-28,177.688
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-06-30,121.576
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-07-31,-35.07
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-08-31,18.704
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-09-30,9.352
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-10-31,9.352
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-11-30,9.352
719099,99999999_Dummy,01,ZZ0728,1004,1010,01,2022-12-31,0.0
719099,99999999_Dummy,01,ZZ0728,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ0728,99999999_Dummy,1010,01,2023-06-30,0.0
719099,99999999_Dummy,01,ZZ0728,99999999_Dummy,1010,01,2023-09-30,0.0
719099,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-10-31,9.352
719099,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-11-30,0.0
719099,99999999_Dummy,01,ZZ0730,1004,1010,01,2022-12-31,0.0
719099,99999999_Dummy,01,ZZ0735,1004,1010,01,2022-08-31,9.352
719099,99999999_Dummy,01,ZZ0735,1004,1010,01,2022-12-31,0.0
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-02-28,9.352
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-05-31,9.352
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-06-30,9.352
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-07-31,28.056
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-08-31,0.0
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-09-30,9.352
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-10-31,18.704
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-11-30,0.0
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2021-12-31,18.704
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-02-28,9.352
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-03-31,9.352
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-04-30,93.52
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-08-31,0.0
719099,99999999_Dummy,01,ZZ0752,1004,1010,01,2022-10-31,28.056
719099,99999999_Dummy,01,ZZ0814,1004,1010,01,2021-06-30,28.056
719099,99999999_Dummy,01,ZZ0814,1004,1010,01,2021-12-31,0.0
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-05-31,9.352
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-06-30,0.0
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-10-31,0.0
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2021-12-31,0.0
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2022-08-31,9.352
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2022-09-30,9.352
719099,99999999_Dummy,01,ZZ0820,1004,1010,01,2022-11-30,0.0
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-02-28,56.112
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-03-31,0.0
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-05-31,18.704
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-06-30,56.112
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-07-31,37.408
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-08-31,37.408
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-09-30,37.408
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-10-31,0.0
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-11-30,18.704
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2021-12-31,28.056
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-03-31,18.704
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-04-30,37.408
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-05-31,56.112
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-09-30,18.704
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-10-31,18.704
719099,99999999_Dummy,01,ZZ0825,1004,1010,01,2022-11-30,18.704
719099,99999999_Dummy,01,ZZ0825,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ0825,99999999_Dummy,1010,01,2023-09-30,0.0
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-02-28,65.464
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-03-31,0.0
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-04-30,9.352
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-05-31,0.0
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-06-30,28.056
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-07-31,9.352
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-10-31,0.0
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2021-12-31,0.0
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-03-31,18.704
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-05-31,9.352
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-07-31,46.76
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-08-31,28.056
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-11-30,0.0
719099,99999999_Dummy,01,ZZ0839,1004,1010,01,2022-12-31,0.0
719099,99999999_Dummy,01,ZZ0839,99999999_Dummy,1010,01,2023-11-30,0.0
719099,99999999_Dummy,01,ZZ0839,99999999_Dummy,1010,01,2023-12-31,0.0
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-01-31,37.408
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-02-28,140.28
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-03-31,37.408
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-04-30,102.872
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-05-31,93.52
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-06-30,215.096
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-07-31,149.632
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-08-31,158.984
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-09-30,233.8
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-10-31,158.984
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-11-30,74.816
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2021-12-31,9.352
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-03-31,84.168
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-04-30,130.928
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-05-31,130.928
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-06-30,158.984
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-07-31,74.816
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-08-31,112.224
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-09-30,130.928
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-10-31,46.76
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-11-30,112.224
719099,99999999_Dummy,01,ZZ0841,1004,1010,01,2022-12-31,0.0
719099,99999999_Dummy,01,ZZ0841,99999999_Dummy,1010,01,2023-06-30,0.0
719099,99999999_Dummy,01,ZZ0841,99999999_Dummy,1010,01,2023-09-30,0.0
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-02-28,56.112
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-04-30,0.0
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-05-31,18.704
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-06-30,56.112
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-08-31,18.704
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-09-30,18.704
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-10-31,0.0
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2021-12-31,0.0
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-04-30,9.352
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-05-31,65.464
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-09-30,9.352
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-10-31,18.704
719099,99999999_Dummy,01,ZZ0845,1004,1010,01,2022-11-30,0.0
719099,99999999_Dummy,01,ZZ0845,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ0845,99999999_Dummy,1010,01,2023-09-30,0.0
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-01-31,28.056
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-04-30,18.704
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-06-30,18.704
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-07-31,9.352
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-08-31,18.704
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-11-30,9.352
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2021-12-31,0.0
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-02-28,56.112
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-07-31,9.352
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-09-30,9.352
719099,99999999_Dummy,01,ZZ0861,1004,1010,01,2022-10-31,0.0
719099,99999999_Dummy,01,ZZ0861,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-02-28,2.338
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-03-31,9.352
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-04-30,9.352
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-06-30,11.69
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2021-07-31,9.352
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2022-02-28,11.69
719099,99999999_Dummy,01,ZZ0978,4000,1000,01,2022-03-31,4.676
719099,99999999_Dummy,01,ZZ2476,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ2476,99999999_Dummy,1010,01,2023-07-31,0.0
719099,99999999_Dummy,01,ZZ2524,4000,1000,01,2021-03-31,9.352
719099,99999999_Dummy,01,ZZ2524,4000,1000,01,2021-04-30,-7.014
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-03-31,4.676
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-04-30,7.014
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-05-31,9.352
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-06-30,7.014
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-07-31,2.338
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-08-31,7.014
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-09-30,2.338
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-10-31,2.338
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2021-11-30,4.676
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-02-28,2.338
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-03-31,9.352
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-04-30,7.014
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-05-31,2.338
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-06-30,9.352
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-07-31,4.676
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-08-31,9.352
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-09-30,4.676
719099,99999999_Dummy,01,ZZ2524,9002,1000,01,2022-10-31,2.338
719099,99999999_Dummy,01,ZZ2525,4000,1000,01,2021-06-30,9.352
719099,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-05-31,0.0
719099,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-06-30,0.0
719099,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-07-31,0.0
719099,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-09-30,0.0
719099,99999999_Dummy,01,ZZ2525,99999999_Dummy,1010,01,2023-10-31,0.0
719099,99999999_Dummy,10,99999999_Dummy,99999999_Dummy,5260,01,2021-07-31,9.352
719099,99999999_Dummy,10,99999999_Dummy,99999999_Dummy,5660,01,2023-08-31,9.352
719099,99999999_Dummy,10,99999999_Dummy,99999999_Dummy,5660,01,2023-09-30,9.352
719099,99999999_Dummy,10,99999999_Dummy,99999999_Dummy,5660,01,2023-11-30,2.338
719101,1050,01,ZZ0044,1004,1010,01,2023-07-31,20.0
719101,1050,01,ZZ0044,1004,1010,01,2023-09-30,8.0
719101,1050,01,ZZ0085,1004,1010,01,2023-07-31,4.0
719101,1050,01,ZZ0085,1004,1010,01,2023-09-30,4.0
719101,1050,01,ZZ0085,1004,1010,01,2023-10-31,4.0
719101,1050,01,ZZ0127,1004,1010,01,2023-02-28,120.0
719101,1050,01,ZZ0127,1004,1010,01,2023-04-30,0.0
719101,1050,01,ZZ0127,1004,1010,01,2023-05-31,0.0
719101,1050,01,ZZ0127,1004,1010,01,2023-06-30,48.0
719101,1050,01,ZZ0127,1004,1010,01,2023-07-31,32.0
719101,1050,01,ZZ0127,1004,1010,01,2023-08-31,12.0
719101,1050,01,ZZ0127,1004,1010,01,2023-09-30,24.0
719101,1050,01,ZZ0127,1004,1010,01,2023-10-31,48.0
719101,1050,01,ZZ0127,1004,1010,01,2023-11-30,12.0
719101,1050,01,ZZ0200,1004,1010,01,2023-02-28,72.0
719101,1050,01,ZZ0200,1004,1010,01,2023-03-31,60.0
719101,1050,01,ZZ0200,1004,1010,01,2023-05-31,4.0
719101,1050,01,ZZ0200,1004,1010,01,2023-06-30,80.0
719101,1050,01,ZZ0200,1004,1010,01,2023-07-31,8.0
719101,1050,01,ZZ0200,1004,1010,01,2023-08-31,32.0
719101,1050,01,ZZ0200,1004,1010,01,2023-09-30,36.0
719101,1050,01,ZZ0200,1004,1010,01,2023-10-31,24.0
719101,1050,01,ZZ0200,1004,1010,01,2023-11-30,12.0
719101,1050,01,ZZ0209,1004,1010,01,2023-03-31,4.0
719101,1050,01,ZZ0209,1004,1010,01,2023-05-31,4.0
719101,1050,01,ZZ0209,1004,1010,01,2023-10-31,4.0
719101,1050,01,ZZ0216,1004,1010,01,2023-02-28,178.0
719101,1050,01,ZZ0216,1004,1010,01,2023-03-31,62.0
719101,1050,01,ZZ0216,1004,1010,01,2023-05-31,0.0
719101,1050,01,ZZ0216,1004,1010,01,2023-06-30,0.0
719101,1050,01,ZZ0216,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0216,1004,1010,01,2023-08-31,0.0
719101,1050,01,ZZ0216,1004,1010,01,2023-09-30,0.0
719101,1050,01,ZZ0216,1004,1010,01,2023-10-31,0.0
719101,1050,01,ZZ0216,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0246,1004,1010,01,2023-05-31,8.0
719101,1050,01,ZZ0246,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0248,1004,1010,01,2023-02-28,240.0
719101,1050,01,ZZ0248,1004,1010,01,2023-04-30,0.0
719101,1050,01,ZZ0248,1004,1010,01,2023-06-30,64.0
719101,1050,01,ZZ0248,1004,1010,01,2023-07-31,4.0
719101,1050,01,ZZ0248,1004,1010,01,2023-08-31,120.0
719101,1050,01,ZZ0248,1004,1010,01,2023-09-30,0.0
719101,1050,01,ZZ0248,1004,1010,01,2023-10-31,120.0
719101,1050,01,ZZ0248,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0249,1004,1010,01,2023-02-28,16.0
719101,1050,01,ZZ0249,1004,1010,01,2023-04-30,0.0
719101,1050,01,ZZ0249,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0249,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0249,1004,1010,01,2023-10-31,4.0
719101,1050,01,ZZ0250,1004,1010,01,2023-02-28,120.0
719101,1050,01,ZZ0250,1004,1010,01,2023-04-30,0.0
719101,1050,01,ZZ0250,1004,1010,01,2023-05-31,0.0
719101,1050,01,ZZ0250,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0250,1004,1010,01,2023-08-31,120.0
719101,1050,01,ZZ0250,1004,1010,01,2023-09-30,0.0
719101,1050,01,ZZ0250,1004,1010,01,2023-10-31,120.0
719101,1050,01,ZZ0250,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0257,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0290,1009,1030,01,2023-04-30,4.0
719101,1050,01,ZZ0290,1009,1030,01,2023-07-31,16.0
719101,1050,01,ZZ0290,1009,1030,01,2023-08-31,8.0
719101,1050,01,ZZ0317,1004,1010,01,2023-02-28,32.0
719101,1050,01,ZZ0317,1004,1010,01,2023-04-30,4.0
719101,1050,01,ZZ0317,1004,1010,01,2023-05-31,12.0
719101,1050,01,ZZ0317,1004,1010,01,2023-06-30,36.0
719101,1050,01,ZZ0317,1004,1010,01,2023-08-31,12.0
719101,1050,01,ZZ0317,1004,1010,01,2023-09-30,20.0
719101,1050,01,ZZ0317,1004,1010,01,2023-10-31,16.0
719101,1050,01,ZZ0317,1004,1010,01,2023-11-30,4.0
719101,1050,01,ZZ0418,1004,1010,01,2023-02-28,124.0
719101,1050,01,ZZ0418,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0429,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0430,1004,1010,01,2023-02-28,40.0
719101,1050,01,ZZ0468,1004,1010,01,2023-06-30,24.0
719101,1050,01,ZZ0468,1004,1010,01,2023-07-31,8.0
719101,1050,01,ZZ0468,1004,1010,01,2023-08-31,12.0
719101,1050,01,ZZ0468,1004,1010,01,2023-09-30,24.0
719101,1050,01,ZZ0468,1004,1010,01,2023-10-31,8.0
719101,1050,01,ZZ0488,1004,1010,01,2023-03-31,8.0
719101,1050,01,ZZ0488,1004,1010,01,2023-05-31,4.0
719101,1050,01,ZZ0488,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0497,1004,1010,01,2023-07-31,8.0
719101,1050,01,ZZ0497,1004,1010,01,2023-08-31,8.0
719101,1050,01,ZZ0502,1004,1010,01,2023-04-30,4.0
719101,1050,01,ZZ0502,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0502,1004,1010,01,2023-11-30,4.0
719101,1050,01,ZZ0529,1004,1010,01,2023-02-28,8.0
719101,1050,01,ZZ0529,1004,1010,01,2023-03-31,16.0
719101,1050,01,ZZ0529,1004,1010,01,2023-05-31,4.0
719101,1050,01,ZZ0529,1004,1010,01,2023-06-30,8.0
719101,1050,01,ZZ0529,1004,1010,01,2023-09-30,0.0
719101,1050,01,ZZ0529,1004,1010,01,2023-10-31,0.0
719101,1050,01,ZZ0529,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0550,1004,1010,01,2023-01-31,8.0
719101,1050,01,ZZ0550,1004,1010,01,2023-02-28,80.0
719101,1050,01,ZZ0550,1004,1010,01,2023-03-31,12.0
719101,1050,01,ZZ0550,1004,1010,01,2023-04-30,8.0
719101,1050,01,ZZ0550,1004,1010,01,2023-05-31,20.0
719101,1050,01,ZZ0550,1004,1010,01,2023-06-30,40.0
719101,1050,01,ZZ0550,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0550,1004,1010,01,2023-08-31,8.0
719101,1050,01,ZZ0550,1004,1010,01,2023-09-30,28.0
719101,1050,01,ZZ0550,1004,1010,01,2023-10-31,40.0
719101,1050,01,ZZ0550,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0551,1004,1010,01,2023-01-31,48.0
719101,1050,01,ZZ0551,1004,1010,01,2023-02-28,24.0
719101,1050,01,ZZ0551,1004,1010,01,2023-05-31,4.0
719101,1050,01,ZZ0551,1004,1010,01,2023-06-30,28.0
719101,1050,01,ZZ0551,1004,1010,01,2023-08-31,4.0
719101,1050,01,ZZ0551,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0709,1004,1010,01,2023-02-28,8.0
719101,1050,01,ZZ0709,1004,1010,01,2023-04-30,4.0
719101,1050,01,ZZ0709,1004,1010,01,2023-05-31,8.0
719101,1050,01,ZZ0709,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0709,1004,1010,01,2023-07-31,16.0
719101,1050,01,ZZ0709,1004,1010,01,2023-08-31,4.0
719101,1050,01,ZZ0709,1004,1010,01,2023-10-31,4.0
719101,1050,01,ZZ0728,1004,1010,01,2023-02-28,84.0
719101,1050,01,ZZ0728,1004,1010,01,2023-05-31,8.0
719101,1050,01,ZZ0728,1004,1010,01,2023-06-30,16.0
719101,1050,01,ZZ0728,1004,1010,01,2023-07-31,8.0
719101,1050,01,ZZ0728,1004,1010,01,2023-08-31,24.0
719101,1050,01,ZZ0728,1004,1010,01,2023-09-30,60.0
719101,1050,01,ZZ0728,1004,1010,01,2023-10-31,0.0
719101,1050,01,ZZ0728,1004,1010,01,2023-11-30,12.0
719101,1050,01,ZZ0752,1004,1010,01,2023-02-28,48.0
719101,1050,01,ZZ0752,1004,1010,01,2023-03-31,0.0
719101,1050,01,ZZ0752,1004,1010,01,2023-05-31,0.0
719101,1050,01,ZZ0752,1004,1010,01,2023-06-30,12.0
719101,1050,01,ZZ0752,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0752,1004,1010,01,2023-08-31,4.0
719101,1050,01,ZZ0752,1004,1010,01,2023-09-30,4.0
719101,1050,01,ZZ0752,1004,1010,01,2023-10-31,8.0
719101,1050,01,ZZ0753,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0814,1004,1010,01,2023-07-31,8.0
719101,1050,01,ZZ0820,1004,1010,01,2023-06-30,4.0
719101,1050,01,ZZ0820,1004,1010,01,2023-09-30,4.0
719101,1050,01,ZZ0820,1004,1010,01,2023-11-30,4.0
719101,1050,01,ZZ0825,1004,1010,01,2023-02-28,12.0
719101,1050,01,ZZ0825,1004,1010,01,2023-04-30,8.0
719101,1050,01,ZZ0825,1004,1010,01,2023-05-31,12.0
719101,1050,01,ZZ0825,1004,1010,01,2023-06-30,32.0
719101,1050,01,ZZ0825,1004,1010,01,2023-07-31,4.0
719101,1050,01,ZZ0825,1004,1010,01,2023-08-31,24.0
719101,1050,01,ZZ0825,1004,1010,01,2023-09-30,8.0
719101,1050,01,ZZ0825,1004,1010,01,2023-10-31,24.0
719101,1050,01,ZZ0839,1004,1010,01,2023-02-28,80.0
719101,1050,01,ZZ0839,1004,1010,01,2023-03-31,0.0
719101,1050,01,ZZ0839,1004,1010,01,2023-04-30,4.0
719101,1050,01,ZZ0839,1004,1010,01,2023-06-30,20.0
719101,1050,01,ZZ0839,1004,1010,01,2023-07-31,4.0
719101,1050,01,ZZ0839,1004,1010,01,2023-09-30,0.0
719101,1050,01,ZZ0839,1004,1010,01,2023-10-31,0.0
719101,1050,01,ZZ0841,1004,1010,01,2023-02-28,120.0
719101,1050,01,ZZ0841,1004,1010,01,2023-04-30,0.0
719101,1050,01,ZZ0841,1004,1010,01,2023-05-31,0.0
719101,1050,01,ZZ0841,1004,1010,01,2023-06-30,240.0
719101,1050,01,ZZ0841,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0841,1004,1010,01,2023-08-31,120.0
719101,1050,01,ZZ0841,1004,1010,01,2023-09-30,120.0
719101,1050,01,ZZ0841,1004,1010,01,2023-10-31,122.0
719101,1050,01,ZZ0841,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0845,1004,1010,01,2023-02-28,32.0
719101,1050,01,ZZ0845,1004,1010,01,2023-05-31,8.0
719101,1050,01,ZZ0845,1004,1010,01,2023-06-30,20.0
719101,1050,01,ZZ0845,1004,1010,01,2023-07-31,12.0
719101,1050,01,ZZ0845,1004,1010,01,2023-09-30,12.0
719101,1050,01,ZZ0845,1004,1010,01,2023-10-31,16.0
719101,1050,01,ZZ0845,1004,1010,01,2023-11-30,0.0
719101,1050,01,ZZ0861,1004,1010,01,2023-02-28,60.0
719101,1050,01,ZZ0861,1004,1010,01,2023-06-30,0.0
719101,1050,01,ZZ0861,1004,1010,01,2023-07-31,0.0
719101,1050,01,ZZ0861,1004,1010,01,2023-08-31,0.0
719101,1050,01,ZZ0861,1004,1010,01,2023-10-31,4.0
719101,2060,01,ZZ2525,4000,1000,01,2023-02-28,8.0
719101,2060,01,ZZ2525,4000,1000,01,2023-06-30,27.0
719101,2060,01,ZZ2525,4000,1000,01,2023-07-31,21.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-04-30,2.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-05-31,2.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-06-30,3.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-07-31,2.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-08-31,4.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-09-30,3.0
719101,2071,01,99999999_Dummy,9002,1000,01,2023-10-31,1.0
719101,2071,01,ZZ0573,9002,1000,01,2023-09-30,4.0
719101,2071,01,ZZ0573,9002,1000,01,2023-10-31,8.0
719101,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-03-31,9.352
719101,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-05-31,4.676
719101,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-08-31,2.338
719101,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-11-30,4.676
